"","OTU","average","sd","ratio","ava","avb","cumsum","p","contribution","comparison"
"622","Acidobacteria",0.00537717462409475,0.00817411656004089,0.65782945283421,0.00453064967406557,0.00865548845039855,0.793090329494851,0.089,0.009090100166806,"P. Contaminated_Geyser"
"623","Candidatus.Yanofskybacteria",0.00491748612240415,0.009325934471199,0.527291515674989,0.0101983807750058,0.000770896231280409,0.801403327406661,0.2268,0.00831299791180995,"P. Contaminated_Geyser"
"624","Candidatus.Collierbacteria",0.00483910145584608,0.00780908524925291,0.619675839280797,0.0100934430593297,0.00269595585822188,0.809583816236961,0.254,0.00818048883029998,"P. Contaminated_Geyser"
"625","Candidatus.Shapirobacteria",0.00478442236740471,0.00707676510019213,0.676074774231918,0.00356015219251858,0.00979150058177198,0.817671870205887,6e-04,0.00808805396892609,"P. Contaminated_Geyser"
"626","Candidatus.Daviesbacteria",0.0045758163218806,0.00617028522132434,0.741589109376453,0.00932334092065387,0.000188584632755377,0.82540727617995,0.0898,0.00773540597406297,"P. Contaminated_Geyser"
"627","Candidatus.Nomurabacteria",0.00456868980863266,0.00640613302052041,0.713174358696272,0.0101784331723418,0.00168403633141516,0.833130634801305,0.1738,0.00772335862135498,"P. Contaminated_Geyser"
"628","Candidatus.Peregrinibacteria",0.00455095485549345,0.00700656523408854,0.649527222461587,0.00963470260579555,0.00312403052499521,0.840824012529021,0.2198,0.00769337772771594,"P. Contaminated_Geyser"
"629","Candidatus.Berkelbacteria",0.00376793909721102,0.0047173016440087,0.798748814801057,0.00178193921464447,0.00835036102908786,0.847193704088339,2e-04,0.0063696915593181,"P. Contaminated_Geyser"
"630","Tenericutes",0.00354001034749639,0.00589738166999462,0.600268143659019,0.00731296839131009,0.000255080152312767,0.853178082669998,0.3976,0.0059843785816589,"P. Contaminated_Geyser"
"631","Candidatus.Levybacteria",0.00342920402171241,0.0041315836379442,0.829997483342419,0.00714218317325472,0.00211547574449539,0.858975143436837,0.3,0.00579706076683906,"P. Contaminated_Geyser"
"632","Candidatus.Magasanikbacteria",0.00329388766031836,0.00342709100261004,0.961132242420692,0.00697459033652804,0.00390725921305353,0.864543452235353,0.0942,0.005568308798516,"P. Contaminated_Geyser"
"633","Verrucomicrobia",0.00326203740902654,0.00394990324118561,0.825852485451619,0.00527684409525704,0.00485612474212881,0.870057918264232,0.3784,0.00551446602887895,"P. Contaminated_Geyser"
"634","Candidatus.Gottesmanbacteria",0.00302740862259153,0.0043059900121112,0.703069123262368,0.00699988236794677,0.00206250241943647,0.875175744920241,0.2562,0.00511782665600902,"P. Contaminated_Geyser"
"635","Lentisphaerae",0.00290749833445635,0.00815712406952362,0.356436693824389,0.0060032430536192,0.000339859485268388,0.880090863535992,0.3672,0.004915118615751,"P. Contaminated_Geyser"
"636","Candidatus.Zambryskibacteria",0.00289965204453406,0.0048381472614281,0.599331084370128,0.00464980821322475,0.00219901032104955,0.88499271801838,0.0634,0.004901854482388,"P. Contaminated_Geyser"
"637","Candidatus.Portnoybacteria",0.00275544165751251,0.00426656330267655,0.645822284128289,0.000749561712912931,0.0059292591015957,0.889650785204508,2e-04,0.00465806718612805,"P. Contaminated_Geyser"
"638","Candidatus.Margulisbacteria",0.00264194866907023,0.0110194066576643,0.239754167456257,0.00529040219482254,6.71495243637916e-06,0.894116992779356,0.4098,0.00446620757484795,"P. Contaminated_Geyser"
"639","Candidatus.Kaiserbacteria",0.00259476763095957,0.00277414833922577,0.935338458391067,0.00456582771848826,0.0052963488327568,0.89850344092804,0.0734,0.00438644814868405,"P. Contaminated_Geyser"
"640","Candidatus.Curtissbacteria",0.00244066354388434,0.00356030914634693,0.685520117371995,0.00499435283903541,0.000128183219509781,0.902629376505428,0.0868,0.00412593557738794,"P. Contaminated_Geyser"
"641","Candidatus.Rokubacteria",0.00238905995686095,0.00304767868060828,0.783894959813846,0.0047124773993328,0.0010178700734591,0.906668076348848,0.3656,0.00403869984342009,"P. Contaminated_Geyser"
"642","Candidatus.Pacebacteria",0.00209629889292779,0.00304572937998602,0.688274837122072,0.00164157663439153,0.00423754188598558,0.910211864350616,0.0018,0.00354378800176791,"P. Contaminated_Geyser"
"643","Candidatus.Woesearchaeota",0.00202720272833949,0.00211895531684558,0.956699139535098,0.00230818517376085,0.00427033736392325,0.913638845460074,0.0016,0.00342698110945805,"P. Contaminated_Geyser"
"644","Candidatus.Aenigmarchaeota",0.00194173657121488,0.00270005816004641,0.719146202088291,0.000112715240559703,0.00395997712520213,0.916921346246045,2e-04,0.00328250078597103,"P. Contaminated_Geyser"
"645","Candidatus.Staskawiczbacteria",0.00193306897810679,0.0032984618116966,0.58605164724114,0.00416767986099857,0.000688082235643855,0.920189194487684,0.2524,0.00326784824163895,"P. Contaminated_Geyser"
"646","Candidatus.Raymondbacteria",0.00193303603862084,0.00595904170737505,0.324387063146155,0.00387225941569978,1.14684587800104e-05,0.923456987045206,0.3878,0.00326779255752196,"P. Contaminated_Geyser"
"647","Candidatus.Jorgensenbacteria",0.00192605386492362,0.00307453892387075,0.626452912978179,0.00153805450527439,0.00371423670715232,0.926712976255667,0.001,0.003255989210461,"P. Contaminated_Geyser"
"648","Candidatus.Giovannonibacteria",0.00180720713389861,0.00222256334539749,0.813118392166861,0.00384062078753439,0.00031747637567137,0.929768055366488,0.0494,0.00305507911082104,"P. Contaminated_Geyser"
"649","Candidatus.Beckwithbacteria",0.00174405322650432,0.00194888776007061,0.89489670069103,0.00218732238083343,0.00345606461345086,0.932716372955827,0.0092,0.002948317589339,"P. Contaminated_Geyser"
"650","Candidatus.Melainabacteria",0.00174107105942342,0.00248736137667666,0.699967071833225,0.00351667336578271,3.6283301332312e-05,0.935659649199222,0.1,0.00294327624339497,"P. Contaminated_Geyser"
"651","Candidatus.Desantisbacteria",0.00168663281162847,0.00147261274310763,1.14533357090826,7.2967513387251e-05,0.0034282228560016,0.93851089772175,2e-04,0.00285124852252805,"P. Contaminated_Geyser"
"652","Candidatus.Kuenenbacteria",0.00166511986054951,0.00233882513270402,0.711947138443986,0.000661328672065463,0.00364251283726454,0.941325778654631,2e-04,0.00281488093288096,"P. Contaminated_Geyser"
"653","Candidatus.Azambacteria",0.00164227494231172,0.00190915158919911,0.860211913816995,0.00350047891442941,0.000593241780700115,0.944102040310735,0.062,0.00277626165610401,"P. Contaminated_Geyser"
"654","Candidatus.Atribacteria",0.0016394636416002,0.00181706340955464,0.902260005335768,0.000166873935108875,0.00339183871140039,0.946873549470062,0.678,0.002771509159327,"P. Contaminated_Geyser"
"655","Nitrospinae",0.00161183858828755,0.00257784513810895,0.625265872049226,0.00346418158528905,0.000344396581043746,0.949598358546302,0.1744,0.00272480907624006,"P. Contaminated_Geyser"
"656","Candidatus.Amesbacteria",0.00152330055594347,0.00236762063321172,0.643388782212583,0.00310818914785666,7.59543600523314e-05,0.952173494301728,0.1294,0.00257513575542601,"P. Contaminated_Geyser"
"657","Candidatus.Yonathbacteria",0.00131132288943759,0.00274098751449858,0.478412573023877,0.00224564338497112,0.0010364105842028,0.954390282345509,0.243,0.002216788043781,"P. Contaminated_Geyser"
"658","Candidatus.Micrarchaeota",0.00109270603609949,0.00133888173027022,0.816133353226769,0.00024829339486511,0.00231059278140678,0.956237499149016,2e-04,0.00184721680350697,"P. Contaminated_Geyser"
"659","Gemmatimonadetes",0.00106620479657001,0.00137684581202301,0.774382132886344,0.00109810733070357,0.00160164375371606,0.958039915673806,0.0138,0.00180241652478996,"P. Contaminated_Geyser"
"660","Thaumarchaeota",0.001038231512169,0.00161488294558311,0.642914407517077,0.00184681165075849,0.00092045717238351,0.95979504343173,0.8774,0.00175512775792408,"P. Contaminated_Geyser"
"661","Cyanobacteria",0.000999439660621733,0.00102103144090797,0.97885297217974,0.00301778150747756,0.00201953458482718,0.961484593662258,0.8466,0.00168955023052797,"P. Contaminated_Geyser"
"662","Caldiserica",0.000905916790949081,0.00121789427555525,0.743838614838764,9.36124115444403e-05,0.00185559538956647,0.963016043717017,2e-04,0.00153145005475896,"P. Contaminated_Geyser"
"663","Candidatus.Terrybacteria",0.000815880388352652,0.000900973304669078,0.905554453305717,0.00169592292498791,8.22277148389013e-05,0.964395287459823,0.0196,0.00137924374280596,"P. Contaminated_Geyser"
"664","Candidatus.Tagabacteria",0.000728947328391088,0.00117308727368081,0.621392239729838,0.000550450480884704,0.00144700424378641,0.965627571083589,0.0012,0.00123228362376604,"P. Contaminated_Geyser"
"665","Candidatus.Taylorbacteria",0.000726670335569685,0.00085765031185072,0.847280442307082,0.00165704810291822,0.000360514265265647,0.966856005456722,0.1338,0.00122843437313302,"P. Contaminated_Geyser"
"666","Candidatus.Edwardsbacteria",0.000718559665108495,0.0023632533041488,0.30405528846486,0.00144084158463734,4.43005151334971e-06,0.968070728761856,0.3802,0.00121472330513395,"P. Contaminated_Geyser"
"667","Candidatus.Firestonebacteria",0.000687498388977532,0.0017115326713733,0.401685810897141,0.00139237120512288,1.95843675603331e-05,0.969232943057877,0.3112,0.00116221429602104,"P. Contaminated_Geyser"
"668","Candidatus.Kerfeldbacteria",0.000652588766158642,0.000873874917674315,0.746775943513069,0.00088346348284531,0.00119807098224752,0.970336142724396,0.083,0.00110319966651895,"P. Contaminated_Geyser"
"669","Chlamydiae",0.000593433183563967,0.00136131639378893,0.435925980375711,0.000728525399319546,0.000662146909840673,0.971339340027442,0.0234,0.0010031973030461,"P. Contaminated_Geyser"
"670","Candidatus.Colwellbacteria",0.000573821646497044,0.0010646816513728,0.53896077363328,0.000371214651835772,0.00111841123146606,0.972309384076443,0.002,0.000970044049000918,"P. Contaminated_Geyser"
"671","Candidatus.Marinimicrobia",0.000563123382923919,0.000607015101852385,0.92769254208911,0.000820420221074971,0.00160685271869617,0.973261342737802,0.0014,0.000951958661358998,"P. Contaminated_Geyser"
"672","Candidatus.Wallbacteria",0.000547392795258028,0.00175656800374492,0.311626304299642,0.00110001363445028,7.02791224659351e-06,0.974186708880309,0.375,0.000925366142507045,"P. Contaminated_Geyser"
"673","Candidatus.Campbellbacteria",0.000540146160875667,0.000977545373910316,0.55255354410303,0.000858830795321338,0.000562310559746487,0.975099824605633,0.0748,0.000913115725324043,"P. Contaminated_Geyser"
"674","Candidatus.Harrisonbacteria",0.000531132136655379,0.000892811137497581,0.594898645803261,0.000818791345374749,0.000672475119653325,0.975997702145703,0.0304,0.00089787754006998,"P. Contaminated_Geyser"
"675","Candidatus.Komeilibacteria",0.000530035184123264,0.000803459453846022,0.659691265795775,0.000911836691871557,0.000938467250647488,0.976893725290278,0.0744,0.000896023144574931,"P. Contaminated_Geyser"
"676","Candidatus.Buchananbacteria",0.000522362678899799,0.000568101697722904,0.919487973708864,0.00124171038886328,0.000501664646884636,0.977776778084086,0.146,0.00088305279380807,"P. Contaminated_Geyser"
"677","Candidatus.Wildermuthbacteria",0.000521611161377817,0.00069231505647041,0.753430329880614,0.0011267992659731,0.000191874877551319,0.978658560439415,0.135,0.000881782355328986,"P. Contaminated_Geyser"
"678","Candidatus.Adlerbacteria",0.000517983150207648,0.000977076860686131,0.530135520601629,0.00107159785228371,4.37538581574003e-05,0.979534209650993,0.2168,0.000875649211578011,"P. Contaminated_Geyser"
"679","Candidatus.Liptonbacteria",0.000487484843934735,0.000533229300988236,0.914212409241722,0.00107042563083027,0.000206911345816772,0.980358301552586,0.061,0.000824091901592938,"P. Contaminated_Geyser"
"680","Candidatus.Saccharibacteria",0.000484646733543091,0.000764335855837184,0.634075622439893,0.000771219287399477,0.00104915125029012,0.981177595635706,0.9492,0.000819294083119981,"P. Contaminated_Geyser"
"681","Candidatus.Diapherotrites",0.000461717043000173,0.000625840962208364,0.737754590832378,0.000151804932254186,0.00100368390149656,0.98195812713468,2e-04,0.000780531498974057,"P. Contaminated_Geyser"
"682","Candidatus.Vogelbacteria",0.000459484410908651,0.00080044690305056,0.57403484123372,0.000916156429506792,0.000250431558525767,0.982734884374724,0.236,0.000776757240044001,"P. Contaminated_Geyser"
"683","Candidatus.Hydrogenedentes",0.000438143616011478,0.000495217381364448,0.884750076429634,0.000113926674041468,0.000972951014944435,0.983475565054713,2e-04,0.000740680679989003,"P. Contaminated_Geyser"
"684","Candidatus.Lloydbacteria",0.000432391336781115,0.000858998342972719,0.503366904393257,0.000807268137506457,0.000231139942957678,0.984206521521141,0.205,0.000730956466427957,"P. Contaminated_Geyser"
"685","Deinococcus.Thermus",0.000421705281813005,0.000480088326908692,0.878391033850755,0.00067648471277119,0.000482201576631358,0.984919413238545,0.8774,0.000712891717404074,"P. Contaminated_Geyser"
"686","Candidatus.Blackburnbacteria",0.000396944177550746,0.000447332204038355,0.887358821849346,0.000824692041960327,3.74159139446279e-05,0.985590446371522,0.0216,0.000671033132977006,"P. Contaminated_Geyser"
"687","Candidatus.Sungbacteria",0.000381501283259761,0.000359160889302113,1.06220163337121,0.000858131176179603,0.000143888484634108,0.986235373330571,0.0912,0.000644926959048941,"P. Contaminated_Geyser"
"688","candidate.division.CPR2",0.000380371052245846,0.00115818201309328,0.32842079046794,0.00077496242638472,2.98199337710746e-05,0.986878389636937,0.369,0.000643016306365984,"P. Contaminated_Geyser"
"689","Candidatus.Bathyarchaeota",0.000373670870996102,0.000550848846338098,0.678354640261426,0.000109775926415279,0.000807085180778962,0.987510079303765,2e-04,0.000631689666828028,"P. Contaminated_Geyser"
"690","Candidatus.Riflebacteria",0.000366762954424632,0.00129113633173235,0.284062143873324,0.00075597618071248,4.00146431495265e-05,0.988130091155018,0.9384,0.000620011851253044,"P. Contaminated_Geyser"
"691","Candidatus.Brennerbacteria",0.000365252633997769,0.000646399253574249,0.565057326378571,0.000214779539363665,0.00072990366331622,0.988747549813391,2e-04,0.000617458658372927,"P. Contaminated_Geyser"
"692","Candidatus.Ryanbacteria",0.000358854528472256,0.000419328914188832,0.855782933944443,0.000759658248179976,0.000182069812203958,0.989354192490478,0.0778,0.000606642677086988,"P. Contaminated_Geyser"
"693","Candidatus.Doudnabacteria",0.000351607504961305,0.000319410406420281,1.1008016579731,0.000835116085811122,0.000230101419239179,0.989948584092561,0.0296,0.000594391602083078,"P. Contaminated_Geyser"
"694","Synergistetes",0.000341488035553954,0.000686013732270835,0.497786005571003,0.000717000659397967,0.000113361471100224,0.990525868757084,0.9416,0.000577284664523003,"P. Contaminated_Geyser"
"695","candidate.division.NC10",0.000317308339218017,0.000476257956041993,0.666253099171405,0.000640066579087014,9.04763120644712e-05,0.991062277705815,0.9912,0.000536408948730971,"P. Contaminated_Geyser"
"696","Candidatus.Schekmanbacteria",0.000306710478150645,0.000400123911836653,0.766538737319594,0.000661234068905861,5.44542718080621e-05,0.991580770997089,0.0924,0.000518493291273958,"P. Contaminated_Geyser"
"697","Candidatus.Woykebacteria",0.000302308610310486,0.0004904097411402,0.616440875761604,0.0006468339746877,6.32419862063508e-05,0.992091822941859,0.1712,0.00051105194477008,"P. Contaminated_Geyser"
"698","Candidatus.Aminicenantes",0.000259716684310922,0.0002222119068168,1.16877933334618,0.000500658306165686,0.000354013427147348,0.992530873342937,0.9634,0.000439050401077945,"P. Contaminated_Geyser"
"699","Candidatus.Delongbacteria",0.000259509118250517,0.000815743131732127,0.318126022954655,0.000521348513213591,4.54660144845477e-06,0.992969572854112,0.3882,0.000438699511175034,"P. Contaminated_Geyser"
"700","Candidatus.Chisholmbacteria",0.00023209945763822,0.000440718972315805,0.526638225757854,0.000485464834888752,2.74660219755177e-05,0.993361936403018,0.2114,0.000392363548905927,"P. Contaminated_Geyser"
"701","Candidatus.Jacksonbacteria",0.000227255703905928,0.000484417756837417,0.469131654854264,0.000465571919905094,1.57452870963977e-05,0.993746111598431,0.2666,0.000384175195413006,"P. Contaminated_Geyser"
"702","Fusobacteria",0.00022239717937151,0.000212530031306223,1.04642707670367,0.000551820042151195,0.000135114264354244,0.994122073470349,0.7246,0.000375961871918018,"P. Contaminated_Geyser"
"703","Candidatus.Gracilibacteria",0.000217997204032857,0.000304442060208984,0.716054818060334,0.000109696054346583,0.000444624829382948,0.994490597195032,2e-04,0.00036852372468299,"P. Contaminated_Geyser"
"704","candidate.division.CPR3",0.000210307411171126,0.000552000189321207,0.38099155623432,0.000432996428512522,1.71510578443237e-05,0.994846121344238,0.3252,0.000355524149206032,"P. Contaminated_Geyser"
