"","average","sd","ratio","ava","avb","cumsum","p"
"Candidatus.Komeilibacteria",4.73672072243651e-05,6.48405902017731e-05,0.73051782960282,9.57586776014261e-05,3.22760594407959e-05,0.997200229200771,1
"Candidatus.Micrarchaeota",4.7071834831282e-05,6.91701185168969e-05,0.68052268581531,0.000106108249809141,4.12321272656693e-05,0.997308530894035,0.9984
"Candidatus.Yonathbacteria",4.65778995966906e-05,9.22500381266314e-05,0.504909272045538,9.002639469176e-05,2.11414769676316e-05,0.997415696153538,1
"Candidatus.Bathyarchaeota",4.49890398446784e-05,5.35961141938647e-05,0.839408612384598,0.000142769769792513,0.00012142043190307,0.997519205804498,0.9674
"Candidatus.Pacebacteria",4.41082955107854e-05,7.36247061521346e-05,0.599096387829951,9.13754712098487e-05,2.92697433852046e-05,0.997620689061055,1
"Candidatus.Beckwithbacteria",4.22758362585191e-05,7.16443730557008e-05,0.590078947660708,8.86279388231469e-05,6.30181477929214e-06,0.997717956241468,1
"Candidatus.Vogelbacteria",4.19429898449426e-05,7.49242619665969e-05,0.559805178510024,8.08604097853273e-05,2.17946668907989e-05,0.997814457617228,0.998
"Candidatus.Kerfeldbacteria",4.18913213773303e-05,6.81630685669282e-05,0.614575051535392,8.71736078845581e-05,1.6028637748149e-05,0.997910840115477,1
"Candidatus.Terrybacteria",4.09121836924419e-05,6.6873735730394e-05,0.611782536830036,8.08079462918761e-05,1.49683822130046e-05,0.998004969838375,1
"Candidatus.Woykebacteria",3.90775486911752e-05,5.55916739088085e-05,0.702938874538608,7.94983303426007e-05,1.52233068828376e-06,0.998094878479222,0.9976
"Deferribacteres",3.8824417872707e-05,3.14092223495362e-05,1.2360833847031,8.1665570815782e-05,0.000103197418606037,0.99818420472305,0.9704
"Candidatus.Campbellbacteria",3.85091800882448e-05,6.99863248296323e-05,0.550238638505275,7.97858737706066e-05,4.45367510102595e-06,0.998272805675715,1
"Candidatus.Parcubacteria",3.59975044650082e-05,4.36080564935307e-05,0.825478302853248,6.51190479201709e-05,4.60279578538119e-05,0.998355627828299,0.9638
"Candidatus.Bipolaricaulota",3.58177966911063e-05,3.67275049971082e-05,0.97523087108494,0.000110270235382957,5.59330079113546e-05,0.998438036513758,0.3182
"Kiritimatiellaeota",3.19448746103752e-05,3.4310952791791e-05,0.931040149314016,7.83695517733475e-05,1.45638319805247e-05,0.998511534477536,0.1578
"Candidatus.Kuenenbacteria",3.15662825111978e-05,5.69331265234329e-05,0.554444915267485,6.83540625511801e-05,1.1464161062795e-05,0.998584161386138,1
"Balneolaeota",3.00893851341724e-05,2.44088776391173e-05,1.23272301082585,7.54067391093943e-05,4.78181078324668e-05,0.998653390286412,0.7574
"Candidatus.Latescibacteria",2.79752614732407e-05,3.06822999573629e-05,0.911771982938567,6.85550008482026e-05,1.37239253938854e-05,0.998717755064159,0.1082
"Candidatus.Niyogibacteria",2.74317075893303e-05,5.84069020210474e-05,0.469665512809514,5.5576354626765e-05,4.70074284851094e-06,0.998780869246805,0.9958
"Candidatus.Chisholmbacteria",2.62560152329501e-05,2.72954037030284e-05,0.961920751149654,3.69817948751672e-05,4.20096391069435e-05,0.998841278426058,0.997
"Candidatus.Raymondbacteria",2.56689718993235e-05,4.53029851522208e-05,0.566606633383522,5.70874200108389e-05,2.0389429705184e-05,0.998900336950778,0.9216
"Caldiserica",2.27917507929256e-05,1.41728204496506e-05,1.60813092029875,3.41520595982684e-05,6.19415526998376e-05,0.998952775637567,0.9924
"Candidatus.Tagabacteria",2.15306462051925e-05,4.24165535306686e-05,0.507600085651116,4.35351721402287e-05,2.28349603242564e-06,0.99900231280665,1
"Candidatus.Dadabacteria",2.13957204631404e-05,1.88358168206547e-05,1.13590616572989,4.77809016639489e-05,4.98946073766821e-06,0.99905153954198,0.9206
"Candidatus.Fraserbacteria",2.12197665247052e-05,2.08592784982743e-05,1.01728190294121,1.56706098502098e-05,4.34343736152937e-05,0.999100361446916,0.0086
"Candidatus.Diapherotrites",2.03526756921656e-05,3.27933388190283e-05,0.620634446662564,4.12910042680433e-05,8.1365950580684e-07,0.99914718837108,1
"Calditrichaeota",2.01910771172869e-05,2.17932994917812e-05,0.926480963788958,4.42098543151238e-05,7.29668847142907e-06,0.999193643493309,0.6456
"Candidatus.Spechtbacteria",2.00539714477037e-05,3.27173382499569e-05,0.612946300658494,4.04669576649393e-05,5.7743577831453e-07,0.999239783166262,0.9998
"Candidatus.Lokiarchaeota",2.00070260300761e-05,2.4340795399484e-05,0.821954488410031,4.94112369981075e-06,4.14584504094614e-05,0.99928581482838,0.0086
"Candidatus.Heimdallarchaeota",1.97751249851675e-05,1.29285713504317e-05,1.52956768765539,2.09463236443273e-05,4.92725412982458e-05,0.999331312938408,0.694
"candidate.division.CPR1",1.97409708375575e-05,2.94216674172971e-05,0.670967099096217,3.92821752628457e-05,4.89987547517808e-06,0.999376732467433,0.9996
"Candidatus.Coatesbacteria",1.85514767763696e-05,2.06655666720899e-05,0.897699882647036,4.70272866458161e-05,1.21574291844321e-05,0.999419415238449,0.1546
"Candidatus.Wallbacteria",1.76416387216496e-05,1.57003830818352e-05,1.12364383911501,4.06739863194204e-05,5.81852330431484e-06,0.999460004676961,0.9384
"Thermodesulfobacteria",1.74354936815772e-05,1.89691746052034e-05,0.919148779240742,3.9904663822688e-05,2.98734262443516e-05,0.99950011982215,0.8988
"Candidatus.Firestonebacteria",1.69944645740174e-05,1.64679070924895e-05,1.0319747663483,3.417348221497e-05,1.28610696079145e-05,0.999539220258665,0.9998
"Candidatus.Desantisbacteria",1.57973861807545e-05,1.85468501488702e-05,0.85175574579799,3.2680838253244e-05,1.49262603531849e-05,0.999575566487331,0.9998
"Candidatus.Fermentibacteria",1.53817444937463e-05,1.33607159653787e-05,1.15126648404207,4.02543924124614e-05,1.43142488535425e-05,0.999610956418061,0.2542
"Chrysiogenetes",1.51512876276405e-05,1.40247283214931e-05,1.08032664022596,2.14762753004761e-05,2.3336177178766e-05,0.999645816119432,0.7516
"Candidatus.Andersenbacteria",1.3504017720774e-05,2.28150511723122e-05,0.591890748733546,2.76062002014352e-05,4.00747472687381e-06,0.999676885823646,0.9982
"Nanoarchaeota",1.33775323607458e-05,1.64709754388203e-05,0.812188228343564,2.21689090042108e-05,1.28161215847414e-05,0.999707664513526,0.9982
"Candidatus.Riflebacteria",1.31146703697314e-05,9.48435392853916e-06,1.38276897599407,3.42270649069831e-05,1.3754731515565e-05,0.999737838417151,0.9996
"Candidatus.Delongbacteria",1.16780911612644e-05,1.2108524118317e-05,0.964452070884391,7.47321502981148e-06,2.09052532401393e-05,0.999764707075477,0.8168
"Candidatus.Gracilibacteria",1.15175614886245e-05,1.06902469360271e-05,1.07738965783936,1.33092779244485e-05,2.32945270370937e-05,0.99979120639117,0.9994
"Candidatus.Margulisbacteria",1.00452266101e-05,8.44777332508718e-06,1.18909755547878,1.37847527900868e-05,1.99656998730208e-05,0.999814318195819,0.9956
"candidate.division.CPR3",8.73734964786964e-06,1.44746550448498e-05,0.603630941172477,1.78591260142005e-05,7.08671182476923e-07,0.999834420870059,0.999
"Candidatus.Aenigmarchaeota",8.61122023802646e-06,1.30212730797083e-05,0.661319379857393,1.76123918260568e-05,5.7743577831453e-07,0.999854233348927,1
"Candidatus.Jacksonbacteria",8.33120307342089e-06,1.6821956818305e-05,0.495257666120935,1.67812899835536e-05,2.88717889157265e-07,0.999873401571347,0.9996
"Candidatus.Edwardsbacteria",8.16154873403289e-06,1.34389284481934e-05,0.607306510001551,1.92293294806567e-05,6.13348827430458e-06,0.999892179457332,0.987
"Candidatus.Fischerbacteria",7.98009218494495e-06,7.70609892660251e-06,1.03555537775366,1.75277124641794e-05,2.54596684075043e-06,0.999910539852653,0.8938
"candidate.division.CPR2",6.13673646205782e-06,9.20029899689226e-06,0.667014894204061,1.26800280797943e-05,6.56177020811967e-07,0.999924659101507,1
"Candidatus.Verstraetearchaeota",5.52251104636626e-06,3.97333766115063e-06,1.38989220583055,6.47839156218267e-06,1.28635849874118e-05,0.999937365155977,0.2526
"Candidatus.Wirthbacteria",5.4740005220888e-06,6.4503700596151e-06,0.848633562337886,1.11425382315242e-05,4.72447454984617e-07,0.999949959598653,0.981
"Coprothermobacterota",5.11607249638038e-06,3.52871437769114e-06,1.44984035226106,3.38827415476721e-06,1.12625130566306e-05,0.999961730529534,0.035
"Candidatus.Brennerbacteria",4.75608395658476e-06,9.91696714163529e-06,0.479590573272837,9.56249283461559e-06,2.62470808324787e-07,0.999972673207839,1
"Candidatus.Abawacabacteria",4.3631765228366e-06,5.49235034482132e-06,0.794409724235926,9.16024874678218e-06,1.41734236495385e-06,0.999982711894606,0.9646
"Candidatus.Parvarchaeota",2.40893047301713e-06,3.7614358483544e-06,0.640428434814599,4.82558067569088e-06,2.62470808324787e-08,0.999988254301231,0.978
"Candidatus.Korarchaeota",2.15806528227989e-06,2.08056462521957e-06,1.03724981965034,1.72727545141415e-06,3.87623932271141e-06,0.999993219523536,0.0274
"Candidatus.Thorarchaeota",9.99205447182946e-07,1.34467319585862e-06,0.743084230622237,2.00304273215986e-06,2.62470808324787e-08,0.999995518470289,0.7762
"Candidatus.Odinarchaeota",9.35279247413077e-07,1.16247032829652e-06,0.804561823770275,1.92868051422504e-06,2.09976646659829e-07,0.99999767033725,0.9992
"Candidatus.Veblenbacteria",7.8096684332902e-07,1.41742373842996e-06,0.550976269237649,1.56193368665804e-06,0,0.999999467166114,1
"Rhodothermaeota",2.31588887613041e-07,4.95718846383396e-07,0.46717789590337,4.63177775226082e-07,0,1,0.2496
